"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Prince William","153","Nitrogen Oxides","CAP","54.2246637","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","53.8215128","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Rockingham","165","Nitrogen Oxides","CAP","53.4553","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Waynesboro city","820","Nitrogen Oxides","CAP","53.1671","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Greene","079","Nitrogen Oxides","CAP","53.050103329","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Franklin city","620","Nitrogen Oxides","CAP","53.0148637","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Charles city","036","Nitrogen Oxides","CAP","52.3710409","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Alexandria city","510","Nitrogen Oxides","CAP","51.9095063882","TON"
"Fuel Comb - Residential - Other","VA","51","Prince William","153","Nitrogen Oxides","CAP","51.79198","TON"
"Mobile - Locomotives","VA","51","Danville city","590","Nitrogen Oxides","CAP","51.61916917","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Danville city","590","Nitrogen Oxides","CAP","51.493272057","TON"
"Waste Disposal","VA","51","Frederick","069","Nitrogen Oxides","CAP","51.47552","TON"
"Biogenics - Vegetation and Soil","VA","51","King George","099","Nitrogen Oxides","CAP","51.1151","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Bedford","019","Nitrogen Oxides","CAP","50.8402826253","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","50.5943100313","TON"
"Waste Disposal","VA","51","Rockingham","165","Nitrogen Oxides","CAP","50.475365","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Greene","079","Nitrogen Oxides","CAP","50.40219725","TON"
"Mobile - Locomotives","VA","51","Covington city","580","Nitrogen Oxides","CAP","49.817227","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Salem city","775","Nitrogen Oxides","CAP","49.785504","TON"
"Fuel Comb - Residential - Wood","VA","51","Prince William","153","Nitrogen Oxides","CAP","49.6966599","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","49.57093","TON"
"Mobile - Locomotives","VA","51","Arlington","013","Nitrogen Oxides","CAP","49.565103","TON"
"Waste Disposal","VA","51","Albemarle","003","Nitrogen Oxides","CAP","49.53984","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Richmond city","760","Nitrogen Oxides","CAP","49.4911","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","James city","095","Nitrogen Oxides","CAP","49.40307","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","49.3108","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Franklin","067","Nitrogen Oxides","CAP","49.1297367651","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Grayson","077","Nitrogen Oxides","CAP","48.942509","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas Park city","685","Nitrogen Oxides","CAP","48.6533363","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","48.5073520447","TON"
"Industrial Processes - Pulp & Paper","VA","51","Greensville","081","Nitrogen Oxides","CAP","48.4161","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Covington city","580","Nitrogen Oxides","CAP","48.356217","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Albemarle","003","Nitrogen Oxides","CAP","48.0545","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Hanover","085","Nitrogen Oxides","CAP","48.0182","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Stafford","179","Nitrogen Oxides","CAP","47.75387480944","TON"
"Fires - Prescribed Fires","VA","51","Cumberland","049","Nitrogen Oxides","CAP","47.44887","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Henrico","087","Nitrogen Oxides","CAP","47.2610172","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Giles","071","Nitrogen Oxides","CAP","47.21498","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","47.1897","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","York","199","Nitrogen Oxides","CAP","47.175","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Salem city","775","Nitrogen Oxides","CAP","46.724711395","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","46.3503","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","45.9507","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Danville city","590","Nitrogen Oxides","CAP","45.8419","TON"
"Fuel Comb - Residential - Oil","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","45.79993","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Arlington","013","Nitrogen Oxides","CAP","45.750225744","TON"
"Mobile - Locomotives","VA","51","Emporia city","595","Nitrogen Oxides","CAP","45.60565","TON"
"Waste Disposal","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","45.5804","TON"
"Fires - Prescribed Fires","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","45.51619","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Danville city","590","Nitrogen Oxides","CAP","45.448658901","TON"
"Mobile - Commercial Marine Vessels","VA","51","James city","095","Nitrogen Oxides","CAP","45.4448415","TON"
"Waste Disposal","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","45.40572","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Montgomery","121","Nitrogen Oxides","CAP","45.2965","TON"
"Industrial Processes - NEC","VA","51","Goochland","075","Nitrogen Oxides","CAP","45.1134","TON"
"Waste Disposal","VA","51","Henrico","087","Nitrogen Oxides","CAP","45.0272","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Newport News city","700","Nitrogen Oxides","CAP","44.9646","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Albemarle","003","Nitrogen Oxides","CAP","44.9637","TON"
"Industrial Processes - Mining","VA","51","Buchanan","027","Nitrogen Oxides","CAP","44.8","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Wise","195","Nitrogen Oxides","CAP","44.73215","TON"
"Fuel Comb - Residential - Wood","VA","51","Henrico","087","Nitrogen Oxides","CAP","44.7062238","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","44.653605191","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","44.625502213","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","44.6217","TON"
"Mobile - Aircraft","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","44.62139822","TON"
"Fires - Prescribed Fires","VA","51","Southampton","175","Nitrogen Oxides","CAP","44.611383","TON"
"Waste Disposal","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","44.549549","TON"
"Fuel Comb - Residential - Oil","VA","51","Henrico","087","Nitrogen Oxides","CAP","44.52482","TON"
"Mobile - Locomotives","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","44.39824","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Loudoun","107","Nitrogen Oxides","CAP","44.3394","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Roanoke","161","Nitrogen Oxides","CAP","44.1955","TON"
"Waste Disposal","VA","51","Bedford","019","Nitrogen Oxides","CAP","44.187835","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","King George","099","Nitrogen Oxides","CAP","44.1227633","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","44.061492707","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Henrico","087","Nitrogen Oxides","CAP","43.7885","TON"
"Fuel Comb - Residential - Wood","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","43.5404928","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Cumberland","049","Nitrogen Oxides","CAP","43.5232017","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Henrico","087","Nitrogen Oxides","CAP","43.14197","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Prince William","153","Nitrogen Oxides","CAP","43.1183","TON"
"Biogenics - Vegetation and Soil","VA","51","Henrico","087","Nitrogen Oxides","CAP","43.1088","TON"
"Biogenics - Vegetation and Soil","VA","51","Prince George","149","Nitrogen Oxides","CAP","43.0217","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Henry","089","Nitrogen Oxides","CAP","42.9006420804","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Giles","071","Nitrogen Oxides","CAP","42.813819048","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Wythe","197","Nitrogen Oxides","CAP","42.7453","TON"
"Biogenics - Vegetation and Soil","VA","51","New Kent","127","Nitrogen Oxides","CAP","42.7117","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Pulaski","155","Nitrogen Oxides","CAP","42.53848","TON"
"Industrial Processes - NEC","VA","51","Botetourt","023","Nitrogen Oxides","CAP","42.4861","TON"
"Fuel Comb - Residential - Oil","VA","51","Loudoun","107","Nitrogen Oxides","CAP","42.37482","TON"
"Biogenics - Vegetation and Soil","VA","51","Stafford","179","Nitrogen Oxides","CAP","42.2393","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fairfax","059","Nitrogen Oxides","CAP","42.1745555","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Middlesex","119","Nitrogen Oxides","CAP","41.93791023193","TON"
"Waste Disposal","VA","51","Prince William","153","Nitrogen Oxides","CAP","41.9118","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","41.8873491","TON"
"Fires - Prescribed Fires","VA","51","Prince William","153","Nitrogen Oxides","CAP","41.7932","TON"
"Mobile - Commercial Marine Vessels","VA","51","Richmond city","760","Nitrogen Oxides","CAP","41.7912","TON"
"Fires - Prescribed Fires","VA","51","Appomattox","011","Nitrogen Oxides","CAP","41.35603","TON"
"Waste Disposal","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","41.27825","TON"
"Fires - Prescribed Fires","VA","51","Caroline","033","Nitrogen Oxides","CAP","41.034497","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","40.9208627201","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","40.9108","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","40.8601","TON"
"Fires - Prescribed Fires","VA","51","Lunenburg","111","Nitrogen Oxides","CAP","40.854955","TON"
"Fuel Comb - Residential - Other","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","40.78241","TON"
"Biogenics - Vegetation and Soil","VA","51","Middlesex","119","Nitrogen Oxides","CAP","40.724","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","40.56608424276","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Surry","181","Nitrogen Oxides","CAP","40.394156","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","40.238480055","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","40.231499807","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","40.2031358325","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Pulaski","155","Nitrogen Oxides","CAP","40.17565558796","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Rockingham","165","Nitrogen Oxides","CAP","39.885416299","TON"
"Biogenics - Vegetation and Soil","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","39.8355","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Bristol city","520","Nitrogen Oxides","CAP","39.723068124","TON"
"Fuel Comb - Residential - Other","VA","51","Henrico","087","Nitrogen Oxides","CAP","39.64693","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Norton city","720","Nitrogen Oxides","CAP","39.582517","TON"
"Biogenics - Vegetation and Soil","VA","51","Charles city","036","Nitrogen Oxides","CAP","39.5589","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","39.3638713","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Roanoke","161","Nitrogen Oxides","CAP","39.279","TON"
"Biogenics - Vegetation and Soil","VA","51","Gloucester","073","Nitrogen Oxides","CAP","39.1789","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Wythe","197","Nitrogen Oxides","CAP","39.1019","TON"
"Mobile - Locomotives","VA","51","Williamsburg city","830","Nitrogen Oxides","CAP","38.96477","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Montgomery","121","Nitrogen Oxides","CAP","38.9473368325","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","38.7415","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","38.3349985","TON"
"Industrial Processes - NEC","VA","51","Montgomery","121","Nitrogen Oxides","CAP","38.312844","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Loudoun","107","Nitrogen Oxides","CAP","37.9999672","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Salem city","775","Nitrogen Oxides","CAP","37.93446717","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Hanover","085","Nitrogen Oxides","CAP","37.9193","TON"
"Biogenics - Vegetation and Soil","VA","51","Fairfax","059","Nitrogen Oxides","CAP","37.8878","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Newport News city","700","Nitrogen Oxides","CAP","37.8698","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Galax city","640","Nitrogen Oxides","CAP","37.86221","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Fauquier","061","Nitrogen Oxides","CAP","37.82214991435","TON"
"Fuel Comb - Residential - Wood","VA","51","Loudoun","107","Nitrogen Oxides","CAP","37.7744815","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Frederick","069","Nitrogen Oxides","CAP","37.7436","TON"
"Fires - Wildfires","VA","51","Albemarle","003","Nitrogen Oxides","CAP","37.74223","TON"
"Fuel Comb - Residential - Other","VA","51","Loudoun","107","Nitrogen Oxides","CAP","37.73246","TON"
"Waste Disposal","VA","51","Norfolk city","710","Nitrogen Oxides","CAP","37.6462","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Campbell","031","Nitrogen Oxides","CAP","37.3518518","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Hanover","085","Nitrogen Oxides","CAP","37.319114","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","37.3","TON"
"Mobile - Locomotives","VA","51","Bristol city","520","Nitrogen Oxides","CAP","37.161233","TON"
"Waste Disposal","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","37.15212","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Orange","137","Nitrogen Oxides","CAP","37.01746","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Richmond city","760","Nitrogen Oxides","CAP","36.9505838","TON"
"Biogenics - Vegetation and Soil","VA","51","Lancaster","103","Nitrogen Oxides","CAP","36.9334","TON"
"Biogenics - Vegetation and Soil","VA","51","Bristol city","520","Nitrogen Oxides","CAP","36.8849","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Highland","091","Nitrogen Oxides","CAP","36.858272","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Rockingham","165","Nitrogen Oxides","CAP","36.8572","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Norfolk city","710","Nitrogen Oxides","CAP","36.7747283","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","36.54574","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","36.4524","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Winchester city","840","Nitrogen Oxides","CAP","36.4362037484","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Frederick","069","Nitrogen Oxides","CAP","36.4227320475","TON"
"Waste Disposal","VA","51","Augusta","015","Nitrogen Oxides","CAP","36.24044","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Smyth","173","Nitrogen Oxides","CAP","36.1182","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","35.94335865057","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Northumberland","133","Nitrogen Oxides","CAP","35.926689","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Augusta","015","Nitrogen Oxides","CAP","35.8386","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Montgomery","121","Nitrogen Oxides","CAP","35.7913","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Floyd","063","Nitrogen Oxides","CAP","35.75739","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","35.7136","TON"
"Mobile - Commercial Marine Vessels","VA","51","Henrico","087","Nitrogen Oxides","CAP","35.65771","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","35.5764","TON"
"Industrial Processes - NEC","VA","51","Campbell","031","Nitrogen Oxides","CAP","35.417","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","35.409","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Campbell","031","Nitrogen Oxides","CAP","35.2444584575","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Bristol city","520","Nitrogen Oxides","CAP","35.2323598203","TON"
